CENTRE.NAME,POSTAL.CODE,Longtitude,Latitude
ILHAM CHILD CARE PTE. LTD.,609966,103.7527152,1.328571384
BUSY BEES SINGAPORE PTE LTD,821211,103.8999443,1.401759847
BUSY BEES SINGAPORE PTE.LTD.,761348,103.8412192,1.427353081
ESHKOL VALLEY @ NORTHSTAR PTE. LTD.,569880,103.8755575,1.377469117
HAMILTON PRESCHOOL,752463,103.8139717,1.455998695
KIDDIWINKIE SCHOOLHOUSE @ NOVENA PTE. LTD.,307903,103.842384,1.321179138
STAR LEARNERS @ JURONG PTE. LTD.,609964,103.7535649,1.327475409
LITTLE FOOTPRINTS SCHOOLHOUSE (AMK) PTE. LTD.,569880,103.8755575,1.377469117
MINDCHAMPS PRESCHOOL @ BEDOK PTE. LTD.,469003,103.92098,1.323159298
GLOBAL TOTS PTE. LTD.,278418,103.7992577,1.310254143
LEARNING KIDZ ACADEMY PTE. LTD.,529541,103.9427077,1.353165143
LITTLE TREE HOUSE @ HOUGANG PTE. LTD.,537727,103.8925797,1.369285854
CHILDFIRST@TAMPINES PTE. LTD.,529540,103.9429036,1.352701616
LITTLE SAGE INTERNATIONAL PRESCHOOL,348796,103.8760904,1.332808732
MINDCHAMPS PRESCHOOL @ BUKIT MERAH PTE. LIMITED,159346,103.8079982,1.285701147
IMONTESSORI PTE. LTD.,339511,103.8643264,1.309711207
HAPPY TALENT CHILDCARE CENTRE PTE. LTD.,600110,103.7362185,1.338870889
JOSIAH BABIES (APERIA),339511,103.8643264,1.309711207
SAFARI HOUSE PRESCHOOL BT BATOK,659003,103.750219,1.365883523
WHIZ KIDS MONTESSORI PTE. LTD.,544122,103.905723,1.387096112
STAR LEARNERS PTE LTD,426165,103.9060178,1.316503593
BRAIN EXPLORERS SCHOOLHOUSE PTE. LTD.,534908,103.8822142,1.34304828
CHERIE HEARTS HOLDINGS PTE. LTD.,470743,103.9217793,1.338454878
LICDO @ BB PRESCHOOL TEAM PTE. LTD.,654288,103.7588975,1.345512414
HAPPY KIDS CHILDCARE & DEVELOPMENT CENTRE,521882,103.933462,1.352046854
KINDERCARE @ JOO SENG PTE. LTD.,360017,103.881376,1.33616231
NURTURESTARS CHILD CARE,649848,103.7064094,1.334888732
JUST KIDS @ JURONG WEST PTE. LTD.,643667,103.7022957,1.341148421
JEET'S LITTLE LEARNERS (BEDOK) PTE. LTD.,469498,103.9477633,1.330557363
ISMART MONTESSORI,670256,103.773004,1.379047759
LITTLE FOOTPRINTS PRESCHOOL @ THOMSON PTE LTD,575624,103.837498,1.35634655
STAR LEARNERS @ NORTH EAST PTE. LTD.,544964,103.8870733,1.396422945
LITTLE WONDERS MONTESSORI CHILDCARE @ BISHAN PTE LTD,573960,103.8339687,1.35896873
LICDO @BEDOK PRESCHOOL TEAM PTE. LTD.,410656,103.907541,1.333708041
LICDO @ RIVERVALE PRESCHOOL TEAM PTE. LTD.,540145,103.9060703,1.389900449
LUCAS CHILDREN ACADEMY PTE. LTD.,569880,103.8755575,1.377469117
TWINKLEKIDZ PLAYHOUSE PTE. LTD.,319579,103.8484945,1.337351308
PRECIOUS ANGELS PLAYLAND,310083,103.847992,1.335787912
LIGHTHOUSE EDUCARE PTE LTD,737854,103.8047605,1.435023662
BRIGHT SPARKS CHILDCARE LLP,730401,103.7727759,1.430449083
ICHIBAN (NOBLE) CHILDCARE PTE. LTD.,638139,103.6913416,1.339192139
BERRY TREE PRESCHOOL@SEMBAWANG PRIVATE LIMITED,750511,103.8196196,1.453811646
ICHIBAN MONTESSORI CHILDCARE CENTRE (SEGAR) PTE. LTD,671546,103.7703529,1.38852629
ETONHOUSE BILINGUAL PRE-SCHOOL PTE. LTD.,588184,103.7730093,1.345412466
HUDA CHILDCARE (WOODLANDS11) PTE. LTD.,737853,103.8027211,1.434758411
STAR LEARNERS @ WOODLANDS PTE LTD,737853,103.8027211,1.434758411
BUSY BEES SINGAPORE PTE LTD,542327,103.8886333,1.395646924
SAFARI HOUSE PRESCHOOL WOODLANDS,737853,103.8027211,1.434758411
SUNSHINE KIDS CARE CENTRE @ TAMPINES PTE. LTD.,521519,103.9403816,1.357275945
STAR LEARNERS @ RIVERVALE PTE LTD,540195,103.9024002,1.392824178
LITTLE KINDER MONTESSORI LLP,669949,103.7585073,1.35752686
CHILDTIME CARE & DEVELOPMENT CENTRE PTE.LTD.,737854,103.8047605,1.435023662
JUS INFANTS @ EAST COAST PTE. LTD.,459067,103.9226205,1.312229143
SUPERLAND PRE-SCHOOL (OUTRAM) PTE LTD,169043,103.8353333,1.284854973
TOTS N TOYS PTE LTD,609965,103.7548936,1.327890104
BUSY BEES SINGAPORE PTE.LTD,554910,103.8690826,1.374466297
ICHIBAN MONTESSORI CHILDCARE CENTRE (CCK) PTE LTD,680427,103.7397635,1.380884194
GLOBALKIDS EDU PTE LTD,554913,103.8720178,1.375653901
MINDCHAMPS PRESCHOOL @JUNCTION 10 PTE LIMITED,677899,103.7601679,1.38033681
ICHIBAN MONTESSORI CHILDCARE CENTRE (FERNVALE) PTE. LTD.,790439,103.8775866,1.392191665
POSSO PRESCHOOL @ BIG BOX PTE. LTD.,608521,103.7449204,1.331918429
MLC (PASIR RIS) PTE. LTD,510735,103.9365746,1.37966812
MLC (YISHUN) PTE. LTD.,760849,103.8353478,1.416960498
MLC (WELLINGTON) PTE. LTD.,750511,103.8196196,1.453811646
MLC (SEMBAWANG) PTE. LTD.,750406,103.8169776,1.452929805
MLC (CANBERRA) PTE. LTD.,750482,103.8154609,1.455439684
MLC (BISHAN) PTE. LTD.,570201,103.8469461,1.355066869
STAR LEARNERS @ BOON KENG PTE. LTD.,330005,103.8603975,1.316299958
EDUGARDEN DISCOVERY PTE. LTD.,640429,103.7244968,1.351925131
ORION PRESCHOOL,436959,103.8936951,1.312928523
STAR LEARNERS RESPECT PTE. LTD.,576441,103.830878,1.361389858
STAR LEARNERS @ WOODLANDS CIRCLE PTE. LTD.,731764,103.7967806,1.445610648
CAMBRIDGE@FERNVALE PTE. LTD.,791409,103.8771554,1.38901642
MORIAH SCHOOLHOUSE LLP,807011,103.869136,1.387395394
PAT'S SCHOOLHOUSE PTE. LTD.,534625,103.8781267,1.35453914
STAR LEARNERS @ CCK SPORTS CENTRE PTE. LTD.,689236,103.748484,1.391100783
FAITH EDUCARE CENTRE @SENGKANG PTE. LTD.,544260,103.895864,1.394433763
ICHIBAN MONTESSORI CHILDCARE CENTRE (PURVIS) PTE. LTD.,188596,103.8555475,1.296468236
FAITH EDUCARE CENTRE @EDGEFIELD PTE. LTD.,824107,103.9080073,1.396238035
STAR LEARNERS @ YIO CHU KANG PTE. LTD.,560645,103.8422356,1.379275535
FAITH EDUCARE CENTRE @BUANGKOK PTE. LTD.,541275,103.8946037,1.382874162
FAITH EDUCARE CENTRE @COMPASSVALE PTE. LTD.,541201,103.8927633,1.389001211
SAFARI HOUSE PRESCHOOL YISHUN,768161,103.8433623,1.438458364
BRIGHTON MONTESSORI CENTRES PTE. LTD.,237994,103.8320158,1.293440522
MULBERRY LEARNING CENTRE @ TOA PAYOH PTE. LTD.,319457,103.8523682,1.333119953
HAMILTON PRESCHOOL,548596,103.903604,1.391033407
LECLARE PRESCHOOL PTE. LTD.,189702,103.8566974,1.296490726
OUR FIRST STEPS PRESCHOOL PTE. LTD.,768090,103.843663,1.436682037
BLOSSOM GLITTERING CAMPUS PTE. LTD.,439289,103.8948214,1.298514226
WHARTON EASTCOAST PTE. LTD.,466601,103.9538446,1.319755355
ICHIBAN MONTESSORI KIDDIE KOLLEGE PTE. LTD.,670631,103.7602577,1.386626587
GLOBAL TOTS @ BRADDELL PTE. LTD.,358421,103.8619466,1.344835019
THINKERSTAR PRESCHOOL PTE. LTD.,730701,103.796074,1.441797082
OUR CHILDREN'S HOUSE PTE LTD,536186,103.8827944,1.346565204
HAPPY FAMILY PRESCHOOL PTE. LTD.,689464,103.7456059,1.377010706
MINDCHAMPS PRESCHOOL @ WEST COAST PLAZA PTE. LIMITED,127371,103.7661313,1.30369754
MAPLE BEAR EDUCARE PTE. LTD.,238879,103.8287767,1.307442858
MINDCHAMPS PRESCHOOL @ HOLLAND V PTE. LTD.,278967,103.7953715,1.310278411
SAFARI HOUSE BABIES & TODDLERS,609933,103.7479504,1.327837989
SAFARI HOUSE PRESCHOOL BT TIMAH,588179,103.7760314,1.343164753
SAFARI HOUSE PRESCHOOL TAMPINES,485996,103.96409,1.3428285
LITTLE PADDINGTON PRESCHOOL SERANGOON PTE. LTD.,548542,103.8849871,1.365963561
OUR JUNIORS GLOBAL SCHOOLHOUSE PTE. LTD.,408564,103.8962622,1.326336833
STAMFORD PRESCHOOL CHILDCARE MACDONALD HOUSE PTE. LIMITED,69542,103.8480697,1.278758692
CHARIS MONTESSORI PRESCHOOL,418929,103.9129127,1.31963983
CARPE DIEM ACE LEARNERS PTE. LTD.,659554,103.7532592,1.34394552
LITTLE EXPLORERS COVE,640482,103.7247686,1.347202715
MINDCHAMPS PRESCHOOL @ YISHUN PTE. LTD.,768090,103.843663,1.436682037
STAR LEARNERS @ TAMPINES PTE. LTD.,520241,103.9471166,1.354615167
BRILLIANT KIDS LEARNING COVE,659206,103.7493759,1.352619624
SUNFLOWER PRESCHOOL @ NSE PTE. LTD.,768893,103.8385982,1.430771055
LES PETITS GAULOIS PTE. LTD.,459098,103.9241113,1.312896766
LEARNING VISION @ WORK PTE. LTD.,588406,103.780789,1.346519183
SMI PRESCHOOL PTE. LTD.,600414,103.7472473,1.320083142
MULBERRY LEARNING CENTRE ALEXANDRA PTE LTD,159506,103.8119494,1.288365128
TWINKLEKIDZ @ BENDEMEER PTE. LTD.,339949,103.8631092,1.316915785
MAPLEBEAR SCHOOLHOUSE PTE. LTD.,409839,103.897485,1.319420458
ACEKIDZ @ SG PTE. LTD.,611175,103.721514,1.331952223
PICKET FENCE @ YISHUN PTE. LTD.,768090,103.843663,1.436682037
ACEKIDZ @ SG PTE. LTD.,763315,103.8433009,1.432367366
NOBLELAND ARTS N LEARNING PLACE @WATERWAY PTE. LTD.,821665,103.9135785,1.402127691
NOBLELAND ARTS N LEARNING PLACE @CLEMENTI PTE. LTD.,123311,103.7655735,1.320105793
NOBLELAND ARTS N LEARNING PLACE @PUNGGOL PTE. LTD.,820261,103.8968239,1.405413537
LITTLE PETALS PRESCHOOL PTE. LTD.,768090,103.843663,1.436682037
CAMBERLEY INTERNATIONAL PRE-SCHOOL PRIVATE LIMITED,259708,103.8354876,1.31643963
THE GLITTER RAINBOW SKOOL PTE. LTD.,768159,103.8430976,1.436188435
CANTERBURY BABY COVE PTE. LTD.,118283,103.7962678,1.28494407
CHERRYBROOK PRESCHOOL THOMSON PTE. LTD.,576416,103.8293151,1.353696695
PARIPOSA PTE LTD,596709,103.7689944,1.339623771
JUST KIDS @ WOODLANDS PTE. LTD.,730769,103.7989507,1.447290707
ACTIVE LEARNERS CHILD CARE PRIVATE LIMITED,731306,103.7751251,1.430100253
INITIUM ACADEMY PTE. LTD.,805960,103.8703917,1.387165276
RAINBOW COVE @ SIGLAP PTE. LTD.,456532,103.9299641,1.313357697
WHIZ KIDS MONTESSORI @HOUGANG PTE LTD,530539,103.8903821,1.377485081
SUNNY BUNNY MONTESSORI PTE. LTD.,787103,103.8256812,1.384923921
RAINBOW COVE @ BUTTERFLY PTE. LTD.,349844,103.8755372,1.33440987
RAINBOW COVE @ SENNETT PTE. LTD.,466912,103.9378102,1.316354539
SUNFLOWER PRESCHOOL PTE. LTD.,470745,103.9217747,1.337404719
ISLANDER PRE-SCHOOL PTE LTD,99982,103.8284344,1.248410434
MINDCHAMPS CHINESE PRESCHOOL@TAMPINES CENTRAL PRIVATE LIMITED,529540,103.9429036,1.352701616
LEAP SCHOOLHOUSE @ CITY SQUARE MALL PTE LTD,208539,103.8566246,1.311421144
MAPLE BEAR PLAYHOUSE PTE. LTD.,159948,103.807351,1.291303792
INNATE MONTESSORI @ CP PTE LTD,618494,103.7202283,1.324533415
HUNDRED THOUGHTS PTE LTD,119962,103.8013299,1.275214857
BRIGHT JUNIORS PTE LTD,90113,103.8269323,1.274770125
LITTLE GEMS PRESCHOOL PTE LTD,569139,103.8447885,1.386450032
ETONHOUSE PRE-SCHOOL PTE LTD,307966,103.8410349,1.317197398
MAPLEBEAR PREP SCHOOL PTE LTD,669569,103.7630848,1.35699659
INSPIRE KIDS INTERNATIONAL (WOODLANDS) LLP,730851,103.7926756,1.44046012
SMI BERRIIS PRESCHOOL PTE. LTD.,680620,103.7471003,1.399576662
GREENLAND CHILDCARE @ FERNVALE PTE LTD,793472,103.8811673,1.396315522
GREENLAND CHILDCARE @ PUNGGOL PTE LTD,821308,103.9009062,1.407754256
LITTLE FOOTPRINTS PRESCHOOL @ BALESTIER PTE LTD,329857,103.8455186,1.327168745
YOUNG MINDS CHILDCARE CENTRE PTE. LTD.,730316,103.7763618,1.431508971
LITTLE FOOTPRINTS PRESCHOOL @ PUNGGOL BEACH PTE LTD,829498,103.9090598,1.419269949
LITTLE PRESCHOOL PTE. LTD,513530,103.9501139,1.371626182
BRIGHT JUNIORS PTE LTD,730877,103.7913203,1.445128761
SAFARI HOUSE PRESCHOOL RIVER VALLEY,248279,103.8306569,1.296128902
NURTURESTARS CHILD CARE,828654,103.9060722,1.410194888
SAFARI HOUSE PRESCHOOL VANDA,287775,103.7983591,1.33167641
MAPLE BEAR PRESCHOOL PTE. LTD.,169634,103.8364106,1.287511971
MINDCHAMPS PRESCHOOL @ BUANGKOK PTE LTD,554360,103.8706473,1.37598331
MINDCHAMPS PRESCHOOL@MACPHERSON PTE. LTD.,349328,103.8789199,1.328030116
SUNFLOWER PRESCHOOL @ FRANKEL PTE LTD,458177,103.9187123,1.314750896
ACEKIDZ @ LAKEVISTA PTE. LTD.,610138,103.7233393,1.327924986
SUPERLAND PRE-SCHOOL (UE SQUARE) PTE. LTD.,239918,103.8426958,1.292164661
LITTLE FOOTPRINTS PRESCHOOL PTE LTD,738375,103.7785686,1.428680732
MINDCHAMPS PRESCHOOL@PUNGGOL NORTHSHORE PTE LTD,828670,103.8989821,1.415102598
LITTLE FOOTPRINTS PRESCHOOL PTE. LTD.,128531,103.7650339,1.305244674
SUNFLOWER KIDDY STAR PRESCHOOL PTE LTD,520896,103.9324517,1.348303278
GENESIS CHILD CARE (TJ) PTE LTD,610153,103.7210438,1.32748328
URBAN KIDS CHILDCARE PTE LTD,757087,103.8128345,1.444857654
MULBERRY LEARNING CENTRE CENTRAL PTE LTD,229944,103.8388827,1.310387675
MAPLEBEAR KIDS HOUSE PTE. LTD.,659586,103.7512974,1.344008593
SMILING STAR FOUR SEASONS PTE LTD,640635,103.698397,1.342793288
BRIGHT JUNIORS PTE LTD,520460,103.9550063,1.358299105
BRIGHT JUNIORS PTE LTD,600248,103.7401014,1.342273144
BRIGHT JUNIORS PTE LTD,520372,103.9580956,1.356442145
LITTLE FOOTPRINTS PRESCHOOL PTE LTD,787149,103.832417,1.381256199
CAMELOT INTERNATIONAL INFANT CARE PTE LTD,550301,103.8679178,1.353092239
KIDDIWINKIE SCHOOLHOUSE@GRANDSTAND PTE LTD,809741,103.8517056,1.390821041
MAPLEBEAR KIDS' KINGDOM PTE. LTD.,427664,103.9045546,1.306917685
BIG FOOT PRE SCHOOL LLP,127375,103.7614177,1.308689837
SPRING BUDS LEARNING CAMPUS PTE LTD,758467,103.82839,1.450262276
KIDS LITTLE CAMPUS LLP,327737,103.8572012,1.324867493
ODYSSEY THE GLOBAL PRESCHOOL PTE LTD,423934,103.9095864,1.306941714
THE ORANGE ACADEMY PTE. LTD.,168730,103.8280935,1.286299372
MAPLEBEAR SMART LEARNERS PTE LTD,554360,103.8706473,1.37598331
THE LITTLE SKOOL- HOUSE INTERNATIONAL PTE LTD,519599,103.9550364,1.376914725
APOLLO INTERNATIONAL PRESCHOOL PRIVATE LIMITED,467903,103.9500035,1.322384599
BERRY TREE@PUNGGOL PTE LTD,823195,103.9068312,1.401092071
MAPLEBEAR STAR KIDS PTE. LTD.,534818,103.8869369,1.336757624
MAPLEBEAR SMARTCUBS PTE. LTD.,339407,103.8628242,1.312217432
GLOBAL TOTS @ ADMIRALTY PTE LTD,759992,103.8333484,1.455144722
MAPLEBEAR HEADSTART PTE. LTD.,509397,103.9584088,1.377469063
SUNFLOWER PRESCHOOL @ BEDOK PTE LTD,460215,103.9334975,1.326075948
KIDDIWINKIE SCHOOLHOUSE @ GRANDSTAND PTE. LTD.,358187,103.8706811,1.345326412
FAITH EDUCARE CENTRE @RIVERVALE PTE. LTD.,541205,103.8969667,1.386039984
LITTLE PADDINGTON PRESCHOOL TANGLIN PTE LTD,287985,103.7926315,1.335495893
MINDCHAMPS PRESCHOOL @ CHANGI AIRPORT PTE LTD,819663,103.9865622,1.356626094
CHILDREN'S VINEYARD PRESCHOOL PTE. LTD,577177,103.8409075,1.348843363
JUST KIDS @ BUKIT PANJANG PTE. LTD.,670435,103.7701963,1.386039755
CREATIVELAND CHILDCARE AND DEVELOPMENT CENTRE@ADMIRALTY PTE LTD,730715,103.7993937,1.441989581
NASHWA CHILDCARE CENTRE,640406,103.7223959,1.354314355
DA LITTLE PRESCHOOL BY-THE-PARK PTE. LTD.,259367,103.8202332,1.318744543
LITTLE TREASURES CHILDCARE (MACPHERSON) PTE LTD,348475,103.8713375,1.328451051
KIDDY UP PTE LTD,188553,103.8522336,1.297550852
RH@PP PTE LTD,119759,103.788965,1.280046167
AMAR KIDZ @ HOUGANG CENTRAL PTE. LTD.,530406,103.8961877,1.373639498
MAPLE BEAR HOLLAND PTE LTD,279050,103.7831806,1.313674831
STAR LEARNERS @ CHANGI SIMEI PTE. LTD.,520114,103.9504375,1.343849105
PRIME EDUCATION INVESTMENTS HOLDINGS PTE. LTD.,200808,103.861312,1.308806094
CREATIVELAND CHILDCARE AND DEVELOPMENT CENTRE@CRESCENT PTE LTD,684686,103.748355,1.404117446
STAR LEARNERS @ JURONG WEST PTE LTD,640862,103.6966846,1.350142481
STAR LEARNERS @ SIGLAP PTE. LTD.,459509,103.9252677,1.322704461
STAR LEARNERS @ HOUGANG PTE LTD,535736,103.8982908,1.371201708
STAR LEARNERS @ YUNG HO PTE LTD,618593,103.7246532,1.326955611
STAR LEARNERS @ GAMBAS PTE LTD,757087,103.8128345,1.444857654
CREATIVELAND CHILDCARE AND DEVELOPMENT CENTRE@YEW TEE PTE LTD,680634,103.7497294,1.396609114
BRILLIANT TOTS ACADEMY PTE. LTD.,556141,103.8767703,1.347364242
QUALITY CENTRES (PTE. LTD.),49710,103.8494601,1.28214233
ETONHOUSE ZHONG HUA PRE-SCHOOL PTE LTD,269782,103.8020168,1.328091633
THE GARDEN HOUSE PRESCHOOL PTE. LTD.,598486,103.7671914,1.344565381
DAYSPRING CHILD CARE CENTRE LLP,828670,103.8989821,1.415102598
BRILLIANT TOTS PTE. LTD.,640610,103.7008562,1.338324541
STAR LEARNERS @ SENGKANG WEST PTE LTD,809442,103.8656927,1.388367231
GREENLAND CHILDCARE @ PUNGGOL DRIVE PTE LTD,821678,103.908719,1.405662132
AGAPE LITTLE UNI. @ COMPASSVALE PTE. LTD.,542293,103.8959954,1.396995086
ECOKIDD CHILDCARE PTE LTD,787013,103.8189775,1.403192206
AMAR KIDZ @ CHOA CHU KANG PTE. LTD.,680617,103.7463435,1.400470532
ICHIBAN MONTESSORI CHILDCARE CENTRE (KHC) PTE. LTD.,683805,103.7436182,1.372687362
A STAR CHILDCARE PTE. LTD.,569139,103.8447885,1.386450032
GREENLAND CHILDCARE @ SUMANG WALK PTE. LTD.,820218,103.895387,1.403227125
LITTLE TREASURES CHILDCARE @ WDLS CIRCLE PTE LTD,730749,103.794469,1.444534551
A STAR CHILDCARE PTE. LTD.,555859,103.8747375,1.376997168
SPRING BRAINY KIDZ (SIMS) PTE LTD,388410,103.8813369,1.318262246
GLOBAL TOTS @ SEMBAWANG PTE LTD,758427,103.8246557,1.438177675
MAPLEBEAR EXPLORERS PTE. LTD.,787502,103.8291705,1.387141656
RAFFLES KIDZ @ PUNGGOL PTE LTD,829646,103.9056061,1.415582096
MINDCHAMPS PRESCHOOL @ LEISURE PARK KALLANG PTE LTD,397693,103.876474,1.302301084
MAPLEBEAR EARLY LEARNING PTE LTD,468699,103.9353166,1.313814183
SMI BERRIIS PRESCHOOL @JURONG WEST PTE LTD,640917,103.6878458,1.340310935
DISCOVERY KIDZ EMPIRE PTE. LTD.,259225,103.8117136,1.319618536
ILHAM CHILD CARE (EAST) PTE LTD,408555,103.8970188,1.3316525
AMITY JUNIORS PTE LTD,659592,103.749789,1.344618894
CARPE DIEM CHILDCARE PTE LTD,545571,103.8751162,1.358060268
LEARNING VISION @ WORK PTE LTD,118523,103.7965279,1.277314778
AMERICA MONTESSORI INTERNATIONAL PRESCHOOL PTE. LTD.,538202,103.8898954,1.35983505
BRAINY BUNCH INTERNATIONAL MONTESSORI (SEMBAWANG),769923,103.8275516,1.437338501
SCHOOLHOUSE BY THE BAY,667970,103.7642664,1.361967253
JUNIOR CHAMPS EDUCAMPUS PTE LTD,539775,103.8888256,1.336315575
MAPLEBEAR LITTLE LIGHTHOUSE PTE LTD,759218,103.8248429,1.428205381
MAPLEBEAR LITTLE GEMS PTE LTD,319001,103.8513938,1.343137313
PAT'S SCHOOLHOUSE PTE. LTD.,127309,103.766676,1.293261717
GLOBAL TOTS @ MOUNTBATTEN PTE LTD,439291,103.8938807,1.299700489
SUPERLAND PRE-SCHOOL (100 AM),79027,103.8435156,1.274814437
BRILLIANT TOTS PRESCHOOL PTE LTD,569163,103.8416079,1.381436954
KINGDOM EDUCATION PTE. LTD.,596152,103.7695439,1.344043373
CHATSWORTH PRESCHOOL,799752,103.8709129,1.403053459
ALORA CHILDCARE (LENG KEE) PTE LTD,159049,103.8146641,1.28955909
STAR LEARNERS @ UBI PTE LTD,400315,103.9034039,1.329540236
STAR LEARNERS @ HOUGANG CENTRAL PTE LTD,530434,103.8938221,1.376472216
EMILE PRESCHOOL PTE. LTD.,536202,103.8858107,1.342335381
MINDCHAMPS PRESCHOOL @ CONCORDE HOTEL (ORCHARD) PTE LTD,238840,103.842228,1.300614374
CARPE DIEM CHILDCARE PTE LTD,449408,103.9059965,1.301887321
EILEEN'S EDUCATION HUB PTE LTD,510258,103.9646322,1.367073575
PAT'S SCHOOLHOUSE PTE. LTD.,277618,103.7932073,1.328409521
BRIGHTYEARS CHILDCARE CENTRE PTE LTD,415934,103.9026758,1.332765271
MULBERRY LEARNING CENTRE CENTRAL PTE LTD,68815,103.8490079,1.277966741
MULBERRY MARYMOUNT PTE LTD,577178,103.841569,1.348424323
CANBERRA PRESCHOOL PTE LTD,757088,103.8138889,1.444080213
MINDCHAMPS CHINESE PRESCHOOL@THOMSON PTE. LIMITED,298137,103.8397761,1.333506695
MINDCHAMPS CHINESE PRESCHOOL @ CECIL ST PTE LTD,69534,103.8491957,1.28054975
"INNO MONTESSORI PTE. LTD,",428915,103.9069337,1.307596481
CARPE DIEM STARLETS SPARKLE PTE. LTD.,150167,103.8185524,1.282615436
CHILDREN'S COVE PRESCHOOL PTE.LTD.,149382,103.807166,1.299332866
HARMONI PRESKOOL @ BUANGKOK PTE LTD,542278,103.8906401,1.382349524
AGAPE LITTLE UNI. @ UPPER SERANGOON PTE LTD,538473,103.9019547,1.376672103
AGAPE LITTLE UNI. @ UPPER SERANGOON PTE LTD,538473,103.9019547,1.376672103
MAPLEBEAR DEVELOPMENT CENTRE PTE LTD,757088,103.8138889,1.444080213
THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE. LTD.,18989,103.8526151,1.282255138
BRAINY BEE JUNIOR EDUCATION PTE. LTD.,367904,103.8821676,1.333793606
LITTLE FOOTPRINTS PRESCHOOL PTE. LTD.,546674,103.9015425,1.392190456
CHILDHOOD BUILDER PRESCHOOL @ E-CENTRE PTE LTD,159471,103.8116093,1.28503435
BRAINY BUNCH INTERNATIONAL MONTESSORI (WOODLANDS),737854,103.8047605,1.435023662
BLOSSOM BLISSPARKLE CENTRE PTE LTD,129040,103.7573991,1.321678818
SHAWS CDLC @LORONG CHUAN PTE. LTD,568346,103.8593055,1.354598254
CHESTON MONTESSORI PRESCHOOLS PTE LTD,129880,103.7681537,1.318815195
IMAN CHILDCARE (BUKIT BATOK) PTE LTD,650277,103.758003,1.347377146
REDPONY CENTRE CASHEW PTE. LTD.,679564,103.7661591,1.37093641
MAPLEBEAR EARLY ACHIEVERS PTE LTD,118524,103.7967543,1.27812903
MERLIONKIDS @ HILLVIEW PTE LTD,669915,103.7600758,1.357526558
STAR LEARNERS @ TOA PAYOH PTE LTD,310259,103.8575588,1.333895887
SUNFLOWER PRESCHOOL @ TECK GHEE PTE LTD,562455,103.8584957,1.368330179
STAR LEARNERS @ UPPER BUKIT TIMAH PTE LTD,677781,103.7729674,1.373283022
MINDCHAMPS PRESCHOOL@ONE RAFFLES PLACE PTE.LTD,48616,103.8510725,1.284349546
SUNFLOWER PRESCHOOL @ YISHUN PTE LTD,760513,103.8442553,1.416004817
KIDSCAMPUS CHAI CHEE PTE. LTD.,469662,103.9321295,1.326864386
KIDSCAMPUS BUKIT MERAH PTE LTD,159465,103.8158285,1.285254271
TOTSVILLE MONTESSORI PRESCHOOL LLP,560340,103.849464,1.364450499
SUNFLOWER PRESCHOOL @ AMK PTE. LTD.,569897,103.8376124,1.373007502
HEARTYLAND INFANT CARE PTE LTD,688892,103.7519039,1.381155291
CARPE DIEM SCHOOLHOUSE PTE LTD,310131,103.8432773,1.337963936
EQ-LEARNERS EDUCARE PTE LTD,680475,103.7390155,1.377897277
MINDCHAMPS PRESCHOOL@RAFFLES TOWN CLUB PTE.LTD,297753,103.824971,1.3219024
FAITH EDUCARE CENTRE @JURONG WEST PTE. LTD.,640936,103.6891498,1.342567822
KIDDIWINKIE SCHOOLHOUSE @ LAVENDER,339945,103.8659436,1.319582748
LEARNING VISION @ WORK PTE LTD,486042,103.9652273,1.338240394
CHARIS MONTESSORI PTE. LTD.,545671,103.8763596,1.367998196
BRIGHTON MONTESSORI CENTRES PTE LTD,248342,103.826988,1.29414631
RAINBOW COVE @ ALEXANDRA PTE LTD,119963,103.8012641,1.2739864
ACE @ WORK EDUCARE PTE LTD,609915,103.7502709,1.324800204
SMILING STAR EDUHUB PTE LTD,757089,103.8138385,1.444546397
MAPLEBEAR LEARNING GARDEN PTE LTD,138639,103.7883474,1.305351215
SUPERLAND PRE-SCHOOL (PL) PTE. LTD.,408600,103.8948949,1.318996669
CHERRY KIDZ MONTESSORI CHILDCARE LLP,758385,103.8262978,1.427336518
CHERRYBROOK PRESCHOOL FARRER,266774,103.8067873,1.31811008
MAPLEBEAR LEARNING CENTRE PTE LTD,546934,103.8761299,1.363916393
MAPLEBEAR DISCOVERY PTE LTD,600134,103.7388192,1.333994138
BRIGHT PATH INCLUSIVE PRESCHOOL,286846,103.7966932,1.342601542
MORIAH SCHOOLHOUSE @ FV LLP,567708,103.8504687,1.39127592
NANYANG KINDERCARE CENTRE PTE LTD,670537,103.7631278,1.383721413
CREATIVE THINKERS PRESCHOOL PTE. LTD.,598606,103.7721164,1.341178402
SAFARI HOUSE PRESCHOOL BISHAN,577177,103.8409075,1.348843363
CAELUM JUNIOR @ DOWNTOWN EAST PTE LTD,519599,103.9550364,1.376914725
CHAMPKIDS' ACADEMY @ SEMBAWANG PTE. LTD.,758407,103.8259274,1.437030565
CHATSWORTH PRESCHOOL,469538,103.9475737,1.331814964
CHILDCARE @ THE ENRICHMENT PTE LTD,648965,103.6938687,1.338210887
SUPERLAND PRE-SCHOOL @ KACC,88995,103.8430206,1.281208302
HARMONI PRESKOOL @ YISHUN PTE LTD,760676,103.8418114,1.42162821
